,awardID,yearID,lgID_mvp,playerID,pointsWon,pointsMax,votesFirst,lgID_batting,teamID,nameFirst,nameLast,nameGiven,retroID,bbrefID
1407,MVP,1970,NL,ageeto01,13.0,336,0.0,NL,NYN,Tommie,Agee,Tommie Lee,ageet101,ageeto01
1408,MVP,1970,NL,benchjo01,326.0,336,22.0,NL,CIN,Johnny,Bench,Johnny Lee,bencj101,benchjo01
1409,MVP,1970,NL,cartyri01,43.0,336,0.0,NL,ATL,Rico,Carty,Ricardo Adolfo Jacobo,cartr101,cartyri01
1410,MVP,1970,NL,clemero01,33.0,336,0.0,NL,PIT,Roberto,Clemente,Roberto,clemr101,clemero01
1411,MVP,1970,NL,clenddo01,26.0,336,0.0,NL,NYN,Donn,Clendenon,Donn Alvin,clend101,clenddo01
1412,MVP,1970,NL,gastoci01,5.0,336,0.0,NL,SDN,Cito,Gaston,Clarence Edwin,gastc101,gastoci01
1413,MVP,1970,NL,gibsobo01,110.0,336,0.0,NL,SLN,Bob,Gibson,Robert,gibsb101,gibsobo01
1414,MVP,1970,NL,giustda01,72.0,336,0.0,NL,PIT,Dave,Giusti,David John,giusd101,giustda01
1415,MVP,1970,NL,grangwa01,1.0,336,0.0,NL,CIN,Wayne,Granger,Wayne Allan,granw101,grangwa01
1416,MVP,1970,NL,harrebu01,10.0,336,0.0,NL,NYN,Bud,Harrelson,Derrel McKinley,harrb101,harrebu01
1417,MVP,1970,NL,hickmji02,52.0,336,0.0,NL,CHN,Jim,Hickman,James Lucius,hickj103,hickmji02
1418,MVP,1970,NL,jenkife01,8.0,336,0.0,NL,CHN,Fergie,Jenkins,Ferguson Arthur,jenkf101,jenkife01
1419,MVP,1970,NL,johnsde01,4.0,336,0.0,NL,PHI,Deron,Johnson,Deron Roger,johnd103,johnsde01
1420,MVP,1970,NL,kessido01,6.0,336,0.0,NL,CHN,Don,Kessinger,Donald Eulon,kessd101,kessido01
1421,MVP,1970,NL,mccovwi01,47.0,336,0.0,NL,SFN,Willie,McCovey,Willie Lee,mccow101,mccovwi01
1422,MVP,1970,NL,merriji01,8.0,336,0.0,NL,CIN,Jim,Merritt,James Joseph,merrj102,merriji01
1423,MVP,1970,NL,mortoca01,3.0,336,0.0,NL,MON,Carl,Morton,Carl Wendle,mortc102,mortoca01
1424,MVP,1970,NL,parkewe01,91.0,336,0.0,NL,LAN,Wes,Parker,Maurice Wesley,parkw101,parkewe01
1425,MVP,1970,NL,perezto01,149.0,336,0.0,NL,CIN,Tony,Perez,Atanasio,peret001,perezto01
1426,MVP,1970,NL,perryga01,24.0,336,0.0,NL,SFN,Gaylord,Perry,Gaylord Jackson,perrg101,perryga01
1427,MVP,1970,NL,roberbo01,3.0,336,0.0,NL,PIT,Bob,Robertson,Robert Eugene,robeb101,roberbo01
1428,MVP,1970,NL,rosepe01,54.0,336,0.0,NL,CIN,Pete,Rose,Peter Edward,rosep001,rosepe01
1429,MVP,1970,NL,sanguma01,36.0,336,0.0,NL,PIT,Manny,Sanguillen,Manuel de Jesus,sangm101,sanguma01
1430,MVP,1970,NL,seaveto01,2.0,336,0.0,NL,NYN,Tom,Seaver,George Thomas,seavt001,seaveto01
1431,MVP,1970,NL,stargwi01,20.0,336,0.0,NL,PIT,Willie,Stargell,Wilver Dornel,starw101,stargwi01
1432,MVP,1970,NL,tolanbo01,17.0,336,0.0,NL,CIN,Bobby,Tolan,Robert,tolab101,tolanbo01
1433,MVP,1970,NL,torrejo01,15.0,336,0.0,NL,SLN,Joe,Torre,Joseph Paul,torrj101,torrejo01
1434,MVP,1970,NL,walkelu01,4.0,336,0.0,NL,PIT,Luke,Walker,James Luke,walkl101,walkelu01
1435,MVP,1970,NL,willibi01,218.0,336,2.0,NL,CHN,Billy,Williams,Billy Leo,willb104,willibi01
1436,MVP,1971,NL,aaronha01,180.0,336,0.0,NL,ATL,Hank,Aaron,Henry Louis,aaroh101,aaronha01
1437,MVP,1971,NL,beckegl01,35.0,336,0.0,NL,CHN,Glenn,Beckert,Glenn Alfred,beckg101,beckegl01
1438,MVP,1971,NL,bondsbo01,139.0,336,0.0,NL,SFN,Bobby,Bonds,Bobby Lee,bondb101,bondsbo01
1439,MVP,1971,NL,brocklo01,20.0,336,0.0,NL,SLN,Lou,Brock,Louis Clark,brocl102,brocklo01
1440,MVP,1971,NL,clemero01,87.0,336,0.0,NL,PIT,Roberto,Clemente,Roberto,clemr101,clemero01
1441,MVP,1971,NL,daviswi02,13.0,336,0.0,NL,LAN,Willie,Davis,William Henry,daviw102,daviswi02
1442,MVP,1971,NL,downial01,36.0,336,0.0,NL,LAN,Al,Downing,Alphonso Erwin,downa101,downial01
1443,MVP,1971,NL,garrra01,1.0,336,0.0,NL,ATL,Ralph,Garr,Ralph Allen,garrr101,garrra01
1444,MVP,1971,NL,gibsobo01,3.0,336,0.0,NL,SLN,Bob,Gibson,Robert,gibsb101,gibsobo01
1445,MVP,1971,NL,giustda01,16.0,336,0.0,NL,PIT,Dave,Giusti,David John,giusd101,giustda01
1446,MVP,1971,NL,harrebu01,4.0,336,0.0,NL,NYN,Bud,Harrelson,Derrel McKinley,harrb101,harrebu01
1447,MVP,1971,NL,jenkife01,71.0,336,0.0,NL,CHN,Fergie,Jenkins,Ferguson Arthur,jenkf101,jenkife01
1448,MVP,1971,NL,johnsje01,12.0,336,0.0,NL,SFN,Jerry,Johnson,Jerry Michael,johnj104,johnsje01
1449,MVP,1971,NL,mayle01,28.0,336,0.0,NL,CIN,Lee,May,Lee Andrew,may-l101,mayle01
1450,MVP,1971,NL,mayswi01,11.0,336,0.0,NL,SFN,Willie,Mays,Willie Howard,maysw101,mayswi01
1451,MVP,1971,NL,mccovwi01,15.0,336,0.0,NL,SFN,Willie,McCovey,Willie Lee,mccow101,mccovwi01
1452,MVP,1971,NL,roberda05,1.0,336,0.0,NL,SDN,Dave,Roberts,David Arthur,robed101,roberda05
1453,MVP,1971,NL,rosepe01,1.0,336,0.0,NL,CIN,Pete,Rose,Peter Edward,rosep001,rosepe01
1454,MVP,1971,NL,sanguma01,49.0,336,0.0,NL,PIT,Manny,Sanguillen,Manuel de Jesus,sangm101,sanguma01
1455,MVP,1971,NL,seaveto01,46.0,336,0.0,NL,NYN,Tom,Seaver,George Thomas,seavt001,seaveto01
1456,MVP,1971,NL,simmote01,13.0,336,0.0,NL,SLN,Ted,Simmons,Ted Lyle,simmt001,simmote01
1457,MVP,1971,NL,stargwi01,222.0,336,3.0,NL,PIT,Willie,Stargell,Wilver Dornel,starw101,stargwi01
1458,MVP,1971,NL,staubru01,11.0,336,0.0,NL,MON,Rusty,Staub,Daniel Joseph,staur001,staubru01
1459,MVP,1971,NL,torrejo01,318.0,336,21.0,NL,SLN,Joe,Torre,Joseph Paul,torrj101,torrejo01
1460,MVP,1971,NL,willibi01,10.0,336,0.0,NL,CHN,Billy,Williams,Billy Leo,willb104,willibi01
1461,MVP,1971,NL,willsma01,74.0,336,0.0,NL,LAN,Maury,Wills,Maurice Morning,willm102,willsma01
1462,MVP,1972,NL,aaronha01,12.0,336,0.0,NL,ATL,Hank,Aaron,Henry Louis,aaroh101,aaronha01
1463,MVP,1972,NL,bakerdu01,5.0,336,0.0,NL,ATL,Dusty,Baker,Johnnie B.,baked002,bakerdu01
1464,MVP,1972,NL,benchjo01,263.0,336,11.0,NL,CIN,Johnny,Bench,Johnny Lee,bencj101,benchjo01
1465,MVP,1972,NL,blassst01,9.0,336,0.0,NL,PIT,Steve,Blass,Stephen Robert,blass101,blassst01
1466,MVP,1972,NL,brocklo01,13.0,336,0.0,NL,SLN,Lou,Brock,Louis Clark,brocl102,brocklo01
1467,MVP,1972,NL,cardejo02,1.0,336,0.0,NL,CHN,Jose,Cardenal,Jose Rosario Domec,cardj101,cardejo02
1468,MVP,1972,NL,carltst01,124.0,336,1.0,NL,PHI,Steve,Carlton,Steven Norman,carls001,carltst01
1469,MVP,1972,NL,carrocl02,16.0,336,0.0,NL,CIN,Clay,Carroll,Clay Palmer,carrc103,carrocl02
1470,MVP,1972,NL,cedence01,112.0,336,0.0,NL,HOU,Cesar,Cedeno,Cesar,cedec001,cedence01
1471,MVP,1972,NL,clemero01,16.0,336,0.0,NL,PIT,Roberto,Clemente,Roberto,clemr101,clemero01
1472,MVP,1972,NL,clinege01,6.0,336,0.0,NL,PIT,Gene,Clines,Eugene Anthony,cling101,clinege01
1473,MVP,1972,NL,colbena01,45.0,336,0.0,NL,SDN,Nate,Colbert,Nathan,colbn101,colbena01
1474,MVP,1972,NL,garrra01,7.0,336,0.0,NL,ATL,Ralph,Garr,Ralph Allen,garrr101,garrra01
1475,MVP,1972,NL,jenkife01,1.0,336,0.0,NL,CHN,Fergie,Jenkins,Ferguson Arthur,jenkf101,jenkife01
1476,MVP,1972,NL,kingmda01,3.0,336,0.0,NL,SFN,Dave,Kingman,David Arthur,kingd001,kingmda01
1477,MVP,1972,NL,marshmi01,22.0,336,0.0,NL,MON,Mike,Marshall,Michael Grant,marsm101,marshmi01
1478,MVP,1972,NL,mayle01,30.0,336,0.0,NL,HOU,Lee,May,Lee Andrew,may-l101,mayle01
1479,MVP,1972,NL,mcgratu01,2.0,336,0.0,NL,NYN,Tug,McGraw,Frank Edwin,mcgrt001,mcgratu01
1480,MVP,1972,NL,morgajo02,197.0,336,5.0,NL,CIN,Joe,Morgan,Joe Leonard,morgj001,morgajo02
1481,MVP,1972,NL,motama01,4.0,336,0.0,NL,LAN,Manny,Mota,Manuel Rafael,motam101,motama01
1482,MVP,1972,NL,oliveal01,52.0,336,0.0,NL,PIT,Al,Oliver,Albert,oliva001,oliveal01
1483,MVP,1972,NL,rosepe01,19.0,336,0.0,NL,CIN,Pete,Rose,Peter Edward,rosep001,rosepe01
1484,MVP,1972,NL,sanguma01,12.0,336,0.0,NL,PIT,Manny,Sanguillen,Manuel de Jesus,sangm101,sanguma01
1485,MVP,1972,NL,seaveto01,2.0,336,0.0,NL,NYN,Tom,Seaver,George Thomas,seavt001,seaveto01
1486,MVP,1972,NL,simmote01,22.0,336,0.0,NL,SLN,Ted,Simmons,Ted Lyle,simmt001,simmote01
1487,MVP,1972,NL,speiech01,1.0,336,0.0,NL,SFN,Chris,Speier,Chris Edward,speic001,speiech01
1488,MVP,1972,NL,stargwi01,201.0,336,2.0,NL,PIT,Willie,Stargell,Wilver Dornel,starw101,stargwi01
1489,MVP,1972,NL,staubru01,2.0,336,0.0,NL,NYN,Rusty,Staub,Daniel Joseph,staur001,staubru01
1490,MVP,1972,NL,tolanbo01,6.0,336,0.0,NL,CIN,Bobby,Tolan,Robert,tolab101,tolanbo01
1491,MVP,1972,NL,willibi01,211.0,336,5.0,NL,CHN,Billy,Williams,Billy Leo,willb104,willibi01
1492,MVP,1973,NL,aaronha01,35.0,336,0.0,NL,ATL,Hank,Aaron,Henry Louis,aaroh101,aaronha01
1493,MVP,1973,NL,benchjo01,41.0,336,0.0,NL,CIN,Johnny,Bench,Johnny Lee,bencj101,benchjo01
1494,MVP,1973,NL,billija01,6.0,336,0.0,NL,CIN,Jack,Billingham,John Eugene,billj101,billija01
1495,MVP,1973,NL,bondsbo01,174.0,336,1.0,NL,SFN,Bobby,Bonds,Bobby Lee,bondb101,bondsbo01
1496,MVP,1973,NL,brocklo01,65.0,336,0.0,NL,SLN,Lou,Brock,Louis Clark,brocl102,brocklo01
1497,MVP,1973,NL,bryanro01,5.0,336,0.0,NL,SFN,Ron,Bryant,Ronald Raymond,bryar101,bryanro01
1498,MVP,1973,NL,cardejo02,6.0,336,0.0,NL,CHN,Jose,Cardenal,Jose Rosario Domec,cardj101,cardejo02
1499,MVP,1973,NL,cedence01,39.0,336,0.0,NL,HOU,Cesar,Cedeno,Cesar,cedec001,cedence01
1500,MVP,1973,NL,daviswi02,12.0,336,0.0,NL,LAN,Willie,Davis,William Henry,daviw102,daviswi02
1501,MVP,1973,NL,evansda01,11.0,336,0.0,NL,ATL,Darrell,Evans,Darrell Wayne,evand001,evansda01
1502,MVP,1973,NL,fergujo01,7.0,336,0.0,NL,LAN,Joe,Ferguson,Joseph Vance,fergj101,fergujo01
1503,MVP,1973,NL,fuentti01,8.0,336,0.0,NL,SFN,Tito,Fuentes,Rigoberto,fuent101,fuentti01
1504,MVP,1973,NL,harrebu01,2.0,336,0.0,NL,NYN,Bud,Harrelson,Derrel McKinley,harrb101,harrebu01
1505,MVP,1973,NL,huntro01,5.0,336,0.0,NL,MON,Ron,Hunt,Ronald Kenneth,huntr101,huntro01
1506,MVP,1973,NL,johnsda02,34.0,336,0.0,NL,ATL,Davey,Johnson,David Allen,johnd105,johnsda02
1507,MVP,1973,NL,luzingr01,2.0,336,0.0,NL,PHI,Greg,Luzinski,Gregory Michael,luzig001,luzingr01
1508,MVP,1973,NL,maddoga01,3.0,336,0.0,NL,SFN,Garry,Maddox,Garry Lee,maddg001,maddoga01
1509,MVP,1973,NL,marshmi01,93.0,336,0.0,NL,MON,Mike,Marshall,Michael Grant,marsm101,marshmi01
1510,MVP,1973,NL,mayle01,9.0,336,0.0,NL,HOU,Lee,May,Lee Andrew,may-l101,mayle01
1511,MVP,1973,NL,mcgratu01,17.0,336,0.0,NL,NYN,Tug,McGraw,Frank Edwin,mcgrt001,mcgratu01
1512,MVP,1973,NL,millafe01,12.0,336,0.0,NL,NYN,Felix,Millan,Felix Bernardo,millf105,millafe01
1513,MVP,1973,NL,morgajo02,102.0,336,1.0,NL,CIN,Joe,Morgan,Joe Leonard,morgj001,morgajo02
1514,MVP,1973,NL,oliveal01,6.0,336,0.0,NL,PIT,Al,Oliver,Albert,oliva001,oliveal01
1515,MVP,1973,NL,perezto01,59.0,336,0.0,NL,CIN,Tony,Perez,Atanasio,peret001,perezto01
1516,MVP,1973,NL,rosepe01,274.0,336,12.0,NL,CIN,Pete,Rose,Peter Edward,rosep001,rosepe01
1517,MVP,1973,NL,russebi01,1.0,336,0.0,NL,LAN,Bill,Russell,William Ellis,russb001,russebi01
1518,MVP,1973,NL,seaveto01,57.0,336,0.0,NL,NYN,Tom,Seaver,George Thomas,seavt001,seaveto01
1519,MVP,1973,NL,simmote01,20.0,336,0.0,NL,SLN,Ted,Simmons,Ted Lyle,simmt001,simmote01
1520,MVP,1973,NL,singlke01,52.0,336,0.0,NL,MON,Ken,Singleton,Kenneth Wayne,singk001,singlke01
1521,MVP,1973,NL,stargwi01,250.0,336,10.0,NL,PIT,Willie,Stargell,Wilver Dornel,starw101,stargwi01
1522,MVP,1973,NL,watsobo01,7.0,336,0.0,NL,HOU,Bob,Watson,Robert Jose,watsb001,watsobo01
1523,MVP,1973,NL,willibi01,2.0,336,0.0,NL,CHN,Billy,Williams,Billy Leo,willb104,willibi01
1524,MVP,1974,NL,benchjo01,141.0,336,0.0,NL,CIN,Johnny,Bench,Johnny Lee,bencj101,benchjo01
1525,MVP,1974,NL,billija01,4.0,336,0.0,NL,CIN,Jack,Billingham,John Eugene,billj101,billija01
1526,MVP,1974,NL,brocklo01,233.0,336,8.0,NL,SLN,Lou,Brock,Louis Clark,brocl102,brocklo01
1527,MVP,1974,NL,bucknbi01,1.0,336,0.0,NL,LAN,Bill,Buckner,William Joseph,buckb001,bucknbi01
1528,MVP,1974,NL,caprabu01,3.0,336,0.0,NL,ATL,Buzz,Capra,Lee William,caprb101,caprabu01
1529,MVP,1974,NL,cashda01,6.0,336,0.0,NL,PHI,Dave,Cash,David,cashd101,cashda01
1530,MVP,1974,NL,cedence01,4.0,336,0.0,NL,HOU,Cesar,Cedeno,Cesar,cedec001,cedence01
1531,MVP,1974,NL,ceyro01,1.0,336,0.0,NL,LAN,Ron,Cey,Ronald Charles,cey-r001,ceyro01
1532,MVP,1974,NL,conceda01,5.0,336,0.0,NL,CIN,Dave,Concepcion,David Ismael,concd001,conceda01
1533,MVP,1974,NL,garrra01,11.0,336,0.0,NL,ATL,Ralph,Garr,Ralph Allen,garrr101,garrra01
1534,MVP,1974,NL,garvest01,270.0,336,13.0,NL,LAN,Steve,Garvey,Steven Patrick,garvs001,garvest01
1535,MVP,1974,NL,hebneri01,2.0,336,0.0,NL,PIT,Richie,Hebner,Richard Joseph,hebnr001,hebneri01
1536,MVP,1974,NL,hraboal01,4.0,336,0.0,NL,SLN,Al,Hrabosky,Alan Thomas,hraba101,hraboal01
1537,MVP,1974,NL,marshmi01,146.0,336,1.0,NL,LAN,Mike,Marshall,Michael Grant,marsm101,marshmi01
1538,MVP,1974,NL,mcbriba01,2.0,336,0.0,NL,SLN,Bake,McBride,Arnold Ray,mcbrb101,mcbriba01
1539,MVP,1974,NL,mcgloly01,2.0,336,0.0,NL,SLN,Lynn,McGlothen,Lynn Everett,mcgll101,mcgloly01
1540,MVP,1974,NL,messean01,4.0,336,0.0,NL,LAN,Andy,Messersmith,John Alexander,messa101,messean01
1541,MVP,1974,NL,morgajo02,72.0,336,0.0,NL,CIN,Joe,Morgan,Joe Leonard,morgj001,morgajo02
1542,MVP,1974,NL,oliveal01,87.0,336,0.0,NL,PIT,Al,Oliver,Albert,oliva001,oliveal01
1543,MVP,1974,NL,schmimi01,136.0,336,0.0,NL,PHI,Mike,Schmidt,Michael Jack,schmm001,schmimi01
1544,MVP,1974,NL,simmote01,7.0,336,0.0,NL,SLN,Ted,Simmons,Ted Lyle,simmt001,simmote01
1545,MVP,1974,NL,smithre06,39.0,336,0.0,NL,SLN,Reggie,Smith,Carl Reginald,smitr101,smithre06
1546,MVP,1974,NL,stargwi01,43.0,336,0.0,NL,PIT,Willie,Stargell,Wilver Dornel,starw101,stargwi01
1547,MVP,1974,NL,stennre01,2.0,336,0.0,NL,PIT,Rennie,Stennett,Renaldo Antonio,stenr101,stennre01
1548,MVP,1974,NL,wynnji01,137.0,336,0.0,NL,LAN,Jim,Wynn,James Sherman,wynnj101,wynnji01
1549,MVP,1974,NL,ziskri01,54.0,336,0.0,NL,PIT,Richie,Zisk,Richard Walter,ziskr101,ziskri01
1550,MVP,1975,NL,benchjo01,117.0,336,0.0,NL,CIN,Johnny,Bench,Johnny Lee,bencj101,benchjo01
1551,MVP,1975,NL,bowala01,3.0,336,0.0,NL,PHI,Larry,Bowa,Lawrence Robert,bowal001,bowala01
1552,MVP,1975,NL,brocklo01,6.0,336,0.0,NL,SLN,Lou,Brock,Louis Clark,brocl102,brocklo01
1553,MVP,1975,NL,cashda01,26.0,336,0.0,NL,PHI,Dave,Cash,David,cashd101,cashda01
1554,MVP,1975,NL,ceyro01,11.0,336,0.0,NL,LAN,Ron,Cey,Ronald Charles,cey-r001,ceyro01
1555,MVP,1975,NL,garvest01,50.0,336,0.0,NL,LAN,Steve,Garvey,Steven Patrick,garvs001,garvest01
1556,MVP,1975,NL,hraboal01,66.0,336,0.0,NL,SLN,Al,Hrabosky,Alan Thomas,hraba101,hraboal01
1557,MVP,1975,NL,jonesra01,54.0,336,0.0,NL,SDN,Randy,Jones,Randall Leo,joner101,jonesra01
1558,MVP,1975,NL,kingmda01,9.0,336,0.0,NL,NYN,Dave,Kingman,David Arthur,kingd001,kingmda01
1559,MVP,1975,NL,luzingr01,154.0,336,0.0,NL,PHI,Greg,Luzinski,Gregory Michael,luzig001,luzingr01
1560,MVP,1975,NL,madlobi01,45.0,336,0.0,NL,CHN,Bill,Madlock,Bill,madlb001,madlobi01
1561,MVP,1975,NL,messean01,1.0,336,0.0,NL,LAN,Andy,Messersmith,John Alexander,messa101,messean01
1562,MVP,1975,NL,montawi01,1.0,336,0.0,NL,PHI,Willie,Montanez,Guillermo,montw101,montawi01
1563,MVP,1975,NL,montawi01,1.0,336,0.0,NL,SFN,Willie,Montanez,Guillermo,montw101,montawi01
1564,MVP,1975,NL,morgajo02,321.0,336,21.0,NL,CIN,Joe,Morgan,Joe Leonard,morgj001,morgajo02
1565,MVP,1975,NL,parkeda01,120.0,336,0.0,NL,PIT,Dave,Parker,David Gene,parkd001,parkeda01
1566,MVP,1975,NL,perezto01,18.0,336,0.0,NL,CIN,Tony,Perez,Atanasio,peret001,perezto01
1567,MVP,1975,NL,reussje01,2.0,336,0.0,NL,PIT,Jerry,Reuss,Jerry,reusj001,reussje01
1568,MVP,1975,NL,rosepe01,114.0,336,2.0,NL,CIN,Pete,Rose,Peter Edward,rosep001,rosepe01
1569,MVP,1975,NL,sanguma01,16.0,336,0.0,NL,PIT,Manny,Sanguillen,Manuel de Jesus,sangm101,sanguma01
1570,MVP,1975,NL,schmimi01,16.0,336,0.0,NL,PHI,Mike,Schmidt,Michael Jack,schmm001,schmimi01
1571,MVP,1975,NL,seaveto01,65.0,336,0.0,NL,NYN,Tom,Seaver,George Thomas,seavt001,seaveto01
1572,MVP,1975,NL,simmote01,103.0,336,0.0,NL,SLN,Ted,Simmons,Ted Lyle,simmt001,simmote01
1573,MVP,1975,NL,stargwi01,69.0,336,0.0,NL,PIT,Willie,Stargell,Wilver Dornel,starw101,stargwi01
1574,MVP,1975,NL,staubru01,20.0,336,0.0,NL,NYN,Rusty,Staub,Daniel Joseph,staur001,staubru01
1575,MVP,1975,NL,watsobo01,8.0,336,0.0,NL,HOU,Bob,Watson,Robert Jose,watsb001,watsobo01
1576,MVP,1976,NL,bowala01,1.0,336,0.0,NL,PHI,Larry,Bowa,Lawrence Robert,bowal001,bowala01
1577,MVP,1976,NL,brocklo01,3.0,336,0.0,NL,SLN,Lou,Brock,Louis Clark,brocl102,brocklo01
1578,MVP,1976,NL,carltst01,16.0,336,0.0,NL,PHI,Steve,Carlton,Steven Norman,carls001,carltst01
1579,MVP,1976,NL,cashda01,15.0,336,0.0,NL,PHI,Dave,Cash,David,cashd101,cashda01
1580,MVP,1976,NL,cedence01,3.0,336,0.0,NL,HOU,Cesar,Cedeno,Cesar,cedec001,cedence01
1581,MVP,1976,NL,ceyro01,6.0,336,0.0,NL,LAN,Ron,Cey,Ronald Charles,cey-r001,ceyro01
1582,MVP,1976,NL,eastwra01,26.0,336,0.0,NL,CIN,Rawly,Eastwick,Rawlins Jackson,eastr101,eastwra01
1583,MVP,1976,NL,fostege01,221.0,336,5.0,NL,CIN,George,Foster,George Arthur,fostg001,fostege01
1584,MVP,1976,NL,garvest01,51.0,336,0.0,NL,LAN,Steve,Garvey,Steven Patrick,garvs001,garvest01
1585,MVP,1976,NL,geronce01,3.0,336,0.0,NL,CIN,Cesar,Geronimo,Cesar Francisco,geroc101,geronce01
1586,MVP,1976,NL,griffke01,49.0,336,0.0,NL,CIN,Ken,Griffey,George Kenneth,grifk001,griffke01
1587,MVP,1976,NL,jonesra01,48.0,336,0.0,NL,SDN,Randy,Jones,Randall Leo,joner101,jonesra01
1588,MVP,1976,NL,kingmda01,11.0,336,0.0,NL,NYN,Dave,Kingman,David Arthur,kingd001,kingmda01
1589,MVP,1976,NL,koosmje01,20.0,336,0.0,NL,NYN,Jerry,Koosman,Jerome Martin,koosj001,koosmje01
1590,MVP,1976,NL,luzingr01,49.0,336,0.0,NL,PHI,Greg,Luzinski,Gregory Michael,luzig001,luzingr01
1591,MVP,1976,NL,maddoga01,98.0,336,0.0,NL,PHI,Garry,Maddox,Garry Lee,maddg001,maddoga01
1592,MVP,1976,NL,madlobi01,51.0,336,0.0,NL,CHN,Bill,Madlock,Bill,madlb001,madlobi01
1593,MVP,1976,NL,mondari01,11.0,336,0.0,NL,CHN,Rick,Monday,Robert James,mondr001,mondari01
1594,MVP,1976,NL,montawi01,4.0,336,0.0,NL,SFN,Willie,Montanez,Guillermo,montw101,montawi01
1595,MVP,1976,NL,montawi01,4.0,336,0.0,NL,ATL,Willie,Montanez,Guillermo,montw101,montawi01
1596,MVP,1976,NL,morgajo02,311.0,336,19.0,NL,CIN,Joe,Morgan,Joe Leonard,morgj001,morgajo02
1597,MVP,1976,NL,oliveal01,30.0,336,0.0,NL,PIT,Al,Oliver,Albert,oliva001,oliveal01
1598,MVP,1976,NL,parkeda01,10.0,336,0.0,NL,PIT,Dave,Parker,David Gene,parkd001,parkeda01
1599,MVP,1976,NL,richajr01,12.0,336,0.0,NL,HOU,J. R.,Richard,James Rodney,richj101,richaj.01
1600,MVP,1976,NL,robinbi02,9.0,336,0.0,NL,PIT,Bill,Robinson,William Henry,robib101,robinbi02
1601,MVP,1976,NL,rosepe01,131.0,336,0.0,NL,CIN,Pete,Rose,Peter Edward,rosep001,rosepe01
1602,MVP,1976,NL,schmimi01,179.0,336,0.0,NL,PHI,Mike,Schmidt,Michael Jack,schmm001,schmimi01
1603,MVP,1976,NL,suttodo01,7.0,336,0.0,NL,LAN,Don,Sutton,Donald Howard,suttd001,suttodo01
1604,MVP,1976,NL,watsobo01,38.0,336,0.0,NL,HOU,Bob,Watson,Robert Jose,watsb001,watsobo01
1605,MVP,1976,NL,ziskri01,3.0,336,0.0,NL,PIT,Richie,Zisk,Richard Walter,ziskr101,ziskri01
1606,MVP,1977,NL,benchjo01,3.0,336,0.0,NL,CIN,Johnny,Bench,Johnny Lee,bencj101,benchjo01
1607,MVP,1977,NL,bowala01,1.0,336,0.0,NL,PHI,Larry,Bowa,Lawrence Robert,bowal001,bowala01
1608,MVP,1977,NL,burroje01,9.0,336,0.0,NL,ATL,Jeff,Burroughs,Jeffrey Alan,burrj001,burroje01
1609,MVP,1977,NL,candejo01,8.0,336,0.0,NL,PIT,John,Candelaria,John Robert,candj001,candejo01
1610,MVP,1977,NL,carltst01,100.0,336,0.0,NL,PHI,Steve,Carlton,Steven Norman,carls001,carltst01
1611,MVP,1977,NL,ceyro01,60.0,336,0.0,NL,LAN,Ron,Cey,Ronald Charles,cey-r001,ceyro01
1612,MVP,1977,NL,fingero01,17.0,336,0.0,NL,SDN,Rollie,Fingers,Roland Glen,fingr001,fingero01
1613,MVP,1977,NL,fostege01,291.0,336,15.0,NL,CIN,George,Foster,George Arthur,fostg001,fostege01
1614,MVP,1977,NL,garvest01,98.0,336,0.0,NL,LAN,Steve,Garvey,Steven Patrick,garvs001,garvest01
1615,MVP,1977,NL,johnto01,33.0,336,0.0,NL,LAN,Tommy,John,Thomas Edward,johnt001,johnto01
1616,MVP,1977,NL,luzingr01,255.0,336,9.0,NL,PHI,Greg,Luzinski,Gregory Michael,luzig001,luzingr01
1617,MVP,1977,NL,mccovwi01,5.0,336,0.0,NL,SFN,Willie,McCovey,Willie Lee,mccow101,mccovwi01
1618,MVP,1977,NL,mcgratu01,2.0,336,0.0,NL,PHI,Tug,McGraw,Frank Edwin,mcgrt001,mcgratu01
1619,MVP,1977,NL,oliveal01,9.0,336,0.0,NL,PIT,Al,Oliver,Albert,oliva001,oliveal01
1620,MVP,1977,NL,parkeda01,156.0,336,0.0,NL,PIT,Dave,Parker,David Gene,parkd001,parkeda01
1621,MVP,1977,NL,reuscri01,3.0,336,0.0,NL,CHN,Rick,Reuschel,Rickey Eugene,reusr001,reuscri01
1622,MVP,1977,NL,robinbi02,34.0,336,0.0,NL,PIT,Bill,Robinson,William Henry,robib101,robinbi02
1623,MVP,1977,NL,rosepe01,15.0,336,0.0,NL,CIN,Pete,Rose,Peter Edward,rosep001,rosepe01
1624,MVP,1977,NL,schmimi01,48.0,336,0.0,NL,PHI,Mike,Schmidt,Michael Jack,schmm001,schmimi01
1625,MVP,1977,NL,seaveto01,1.0,336,0.0,NL,NYN,Tom,Seaver,George Thomas,seavt001,seaveto01
1626,MVP,1977,NL,seaveto01,1.0,336,0.0,NL,CIN,Tom,Seaver,George Thomas,seavt001,seaveto01
1627,MVP,1977,NL,simmote01,58.0,336,0.0,NL,SLN,Ted,Simmons,Ted Lyle,simmt001,simmote01
1628,MVP,1977,NL,smithre06,112.0,336,0.0,NL,LAN,Reggie,Smith,Carl Reginald,smitr101,smithre06
1629,MVP,1977,NL,stennre01,7.0,336,0.0,NL,PIT,Rennie,Stennett,Renaldo Antonio,stenr101,stennre01
