awardID,yearID,lgID_mvp,playerID,pointsWon,pointsMax,votesFirst,lgID_batting,teamID,nameFirst,nameLast,nameGiven,retroID,bbrefID
MVP,1967,NL,jenkife01,26,280,0,NL,CHN,Fergie,Jenkins,Ferguson Arthur,jenkf101,jenkife01
MVP,1967,NL,mccarti01,136,280,0,NL,SLN,Tim,McCarver,James Timothy,mccat101,mccarti01
MVP,1967,NL,mccormi03,73,280,0,NL,SFN,Mike,McCormick,Michael Francis,mccom103,mccormi03
MVP,1967,NL,mccovwi01,2,280,0,NL,SFN,Willie,McCovey,Willie Lee,mccow101,mccovwi01
MVP,1967,NL,perezto01,43,280,0,NL,CIN,Tony,Perez,Atanasio,peret001,perezto01
MVP,1967,NL,rosepe01,40,280,0,NL,CIN,Pete,Rose,Peter Edward,rosep001,rosepe01
MVP,1967,NL,santoro01,103,280,0,NL,CHN,Ron,Santo,Ronald Edward,santr102,santoro01
MVP,1967,NL,seaveto01,5,280,0,NL,NYN,Tom,Seaver,George Thomas,seavt001,seaveto01
MVP,1967,NL,staubru01,12,280,0,NL,HOU,Rusty,Staub,Daniel Joseph,staur001,staubru01
MVP,1967,NL,wynnji01,29,280,0,NL,HOU,Jimmy,Wynn,James Sherman,wynnj101,wynnji01
MVP,1968,AL,andremi01,4,280,0,AL,BOS,Mike,Andrews,Michael Jay,andrm101,andremi01
MVP,1968,AL,aparilu01,13,280,0,AL,CHA,Luis,Aparicio,Luis Ernesto,aparl101,aparilu01
MVP,1968,AL,bufordo01,11,280,0,AL,BAL,Don,Buford,Don Alvin,bufod101,bufordo01
MVP,1968,AL,campabe01,39,280,0,AL,OAK,Bert,Campaneris,Dagoberto,campb101,campabe01
MVP,1968,AL,cashno01,3,280,0,AL,DET,Norm,Cash,Norman Dalton,cashn101,cashno01
MVP,1968,AL,caterda01,5,280,0,AL,OAK,Danny,Cater,Danny Anderson,cated101,caterda01
MVP,1968,AL,freehbi01,161,280,0,AL,DET,Bill,Freehan,William Ashley,freeb103,freehbi01
MVP,1968,AL,fregoji01,11,280,0,AL,CAL,Jim,Fregosi,James Louis,fregj101,fregoji01
MVP,1968,AL,harreke01,103,280,0,AL,BOS,Ken,Harrelson,Kenneth Smith,harrk101,harreke01
MVP,1968,AL,hortowi01,102,280,0,AL,DET,Willie,Horton,William Wattison,hortw101,hortowi01
MVP,1968,AL,howarfr01,63,280,0,AL,WS2,Frank,Howard,Frank Oliver,howaf102,howarfr01
MVP,1968,AL,jacksre01,8,280,0,AL,OAK,Reggie,Jackson,Reginald Martinez,jackr001,jacksre01
MVP,1968,AL,mcauldi01,71,280,0,AL,DET,Dick,McAuliffe,Richard John,mcaud101,mcauldi01
MVP,1968,AL,mclaide01,280,280,20,AL,DET,Denny,McLain,Dennis Dale,mclad101,mclaide01
MVP,1968,AL,mcnalda01,78,280,0,AL,BAL,Dave,McNally,David Arthur,mcnad102,mcnalda01
MVP,1968,AL,northji01,15,280,0,AL,DET,Jim,Northrup,James Thomas,nortj101,northji01
MVP,1968,AL,olivato01,5,280,0,AL,MIN,Tony,Oliva,Tony Pedro,olivt102,olivato01
MVP,1968,AL,powelbo01,4,280,0,AL,BAL,Boog,Powell,John Wesley,poweb101,powelbo01
MVP,1968,AL,robinbr01,8,280,0,AL,BAL,Brooks,Robinson,Brooks Calbert,robib104,robinbr01
MVP,1968,AL,stanlmi01,2,280,0,AL,DET,Mickey,Stanley,Mitchell Jack,stanm101,stanlmi01
MVP,1968,AL,stottme01,43,280,0,AL,NYA,Mel,Stottlemyre,Melvin Leon,stotm101,stottme01
MVP,1968,AL,tiantlu01,78,280,0,AL,CLE,Luis,Tiant,Luis Clemente,tianl101,tiantlu01
MVP,1968,AL,tovarce01,3,280,0,AL,MIN,Cesar,Tovar,Cesar Leonardo,tovac101,tovarce01
MVP,1968,AL,uhlaete01,1,280,0,AL,MIN,Ted,Uhlaender,Theodore Otto,uhlat101,uhlaete01
MVP,1968,AL,whitero01,17,280,0,AL,NYA,Roy,White,Roy Hilton,whitr101,whitero01
MVP,1968,AL,woodwi01,2,280,0,AL,CHA,Wilbur,Wood,Wilbur Forrester,woodw103,woodwi01
MVP,1968,AL,yastrca01,50,280,0,AL,BOS,Carl,Yastrzemski,Carl Michael,yastc101,yastrca01
MVP,1968,NL,aaronha01,19,280,0,NL,ATL,Hank,Aaron,Henry Louis,aaroh101,aaronha01
MVP,1968,NL,aloufe01,33,280,0,NL,ATL,Felipe,Alou,Felipe Rojas,alouf101,aloufe01
MVP,1968,NL,alouma01,32,280,0,NL,PIT,Matty,Alou,Mateo Rojas,aloum101,alouma01
MVP,1968,NL,bankser01,14,280,0,NL,CHN,Ernie,Banks,Ernest,banke101,bankser01
MVP,1968,NL,beckegl01,40,280,0,NL,CHN,Glenn,Beckert,Glenn Alfred,beckg101,beckegl01
MVP,1968,NL,benchjo01,11,280,0,NL,CIN,Johnny,Bench,Johnny Lee,bencj101,benchjo01
MVP,1968,NL,blassst01,3,280,0,NL,PIT,Steve,Blass,Stephen Robert,blass101,blassst01
MVP,1968,NL,brilene01,4,280,0,NL,SLN,Nelson,Briles,Nelson Kelley,briln101,brilene01
MVP,1968,NL,brocklo01,73,280,0,NL,SLN,Lou,Brock,Louis Clark,brocl102,brocklo01
MVP,1968,NL,carrocl02,1,280,0,NL,---,Clay,Carroll,Clay Palmer,carrc103,carrocl02
MVP,1968,NL,floodcu01,116,280,0,NL,SLN,Curt,Flood,Curtis Charles,flooc101,floodcu01
MVP,1968,NL,gibsobo01,242,280,14,NL,SLN,Bob,Gibson,Robert,gibsb101,gibsobo01
MVP,1968,NL,halleto01,3,280,0,NL,LAN,Tom,Haller,Thomas Frank,hallt102,halleto01
MVP,1968,NL,helmsto01,1,280,0,NL,CIN,Tommy,Helms,Tommy Vann,helmt101,helmsto01
MVP,1968,NL,jenkife01,6,280,0,NL,CHN,Fergie,Jenkins,Ferguson Arthur,jenkf101,jenkife01
MVP,1968,NL,koosmje01,14,280,0,NL,NYN,Jerry,Koosman,Jerome Martin,koosj001,koosmje01
MVP,1968,NL,maricju01,93,280,0,NL,SFN,Juan,Marichal,Juan Antonio,marij101,maricju01
MVP,1968,NL,maxvida01,4,280,0,NL,SLN,Dal,Maxvill,Charles Dallan,maxvd101,maxvida01
MVP,1968,NL,mayswi01,14,280,0,NL,SFN,Willie,Mays,Willie Howard,maysw101,mayswi01
MVP,1968,NL,mccovwi01,135,280,0,NL,SFN,Willie,McCovey,Willie Lee,mccow101,mccovwi01
MVP,1968,NL,perezto01,5,280,0,NL,CIN,Tony,Perez,Atanasio,peret001,perezto01
MVP,1968,NL,reganph01,7,280,0,NL,---,Phil,Regan,Philip Raymond,regap101,reganph01
MVP,1968,NL,rosepe01,205,280,6,NL,CIN,Pete,Rose,Peter Edward,rosep001,rosepe01
MVP,1968,NL,santoro01,2,280,0,NL,CHN,Ron,Santo,Ronald Edward,santr102,santoro01
MVP,1968,NL,shannmi01,55,280,0,NL,SLN,Mike,Shannon,Thomas Michael,shanm101,shannmi01
MVP,1968,NL,willibi01,48,280,0,NL,CHN,Billy,Williams,Billy Leo,willb104,willibi01
MVP,1969,AL,andremi01,3,336,0,AL,BOS,Mike,Andrews,Michael Jay,andrm101,andremi01
MVP,1969,AL,bandosa01,18,336,0,AL,OAK,Sal,Bando,Salvatore Leonard,bands101,bandosa01
MVP,1969,AL,belanma01,2,336,0,AL,BAL,Mark,Belanger,Mark Henry,belam101,belanma01
MVP,1969,AL,blairpa01,28,336,0,AL,BAL,Paul,Blair,Paul L. D.,blaip101,blairpa01
MVP,1969,AL,bosmadi01,3,336,0,AL,WS2,Dick,Bosman,Richard Allen,bosmd101,bosmadi01
MVP,1969,AL,brinked01,7,336,0,AL,WS2,Ed,Brinkman,Edwin Albert,brine101,brinked01
MVP,1969,AL,cardele01,27,336,0,AL,MIN,Leo,Cardenas,Leonardo Lazaro,cardl101,cardele01
MVP,1969,AL,carewro01,30,336,0,AL,MIN,Rod,Carew,Rodney Cline,carer001,carewro01
MVP,1969,AL,cuellmi01,55,336,0,AL,BAL,Mike,Cuellar,Miguel Angel,cuelm101,cuellmi01
MVP,1969,AL,epstemi01,4,336,0,AL,WS2,Mike,Epstein,Michael Peter,epstm101,epstemi01
MVP,1969,AL,freehbi01,3,336,0,AL,DET,Bill,Freehan,William Ashley,freeb103,freehbi01
MVP,1969,AL,fregoji01,7,336,0,AL,CAL,Jim,Fregosi,James Louis,fregj101,fregoji01
MVP,1969,AL,greendi01,1,336,0,AL,OAK,Dick,Green,Richard Larry,greed102,greendi01
MVP,1969,AL,harpeto01,2,336,0,AL,SE1,Tommy,Harper,Tommy,harpt101,harpeto01
MVP,1969,AL,howarfr01,115,336,0,AL,WS2,Frank,Howard,Frank Oliver,howaf102,howarfr01
MVP,1969,AL,jacksre01,110,336,0,AL,OAK,Reggie,Jackson,Reginald Martinez,jackr001,jacksre01
MVP,1969,AL,killeha01,294,336,16,AL,MIN,Harmon,Killebrew,Harmon Clayton,killh102,killeha01
MVP,1969,AL,mclaide01,85,336,0,AL,DET,Denny,McLain,Dennis Dale,mclad101,mclaide01
MVP,1969,AL,mcnalda01,25,336,0,AL,BAL,Dave,McNally,David Arthur,mcnad102,mcnalda01
MVP,1969,AL,messean01,2,336,0,AL,CAL,Andy,Messersmith,John Alexander,messa101,messean01
MVP,1969,AL,northji01,1,336,0,AL,DET,Jim,Northrup,James Thomas,nortj101,northji01
MVP,1969,AL,olivato01,21,336,0,AL,MIN,Tony,Oliva,Tony Pedro,olivt102,olivato01
MVP,1969,AL,perraro01,25,336,0,AL,MIN,Ron,Perranoski,Ronald Peter,perrr101,perraro01
MVP,1969,AL,perryji01,40,336,0,AL,MIN,Jim,Perry,James Evan,perrj102,perryji01
MVP,1969,AL,petrori01,71,336,0,AL,BOS,Rico,Petrocelli,Americo Peter,petrr101,petrori01
MVP,1969,AL,pinielo01,1,336,0,AL,KCA,Lou,Piniella,Louis Victor,pinil001,pinielo01
MVP,1969,AL,powelbo01,227,336,6,AL,BAL,Boog,Powell,John Wesley,poweb101,powelbo01
MVP,1969,AL,reeseri01,2,336,0,AL,MIN,Rich,Reese,Richard Benjamin,reesr101,reeseri01
MVP,1969,AL,robinbr01,5,336,0,AL,BAL,Brooks,Robinson,Brooks Calbert,robib104,robinbr01
MVP,1969,AL,robinfr02,162,336,2,AL,BAL,Frank,Robinson,Frank,robif103,robinfr02
MVP,1969,AL,smithre06,6,336,0,AL,BOS,Reggie,Smith,Carl Reginald,smitr101,smithre06
MVP,1969,AL,stottme01,8,336,0,AL,NYA,Mel,Stottlemyre,Melvin Leon,stotm101,stottme01
MVP,1969,AL,tatumke01,2,336,0,AL,CAL,Ken,Tatum,Kenneth Ray,tatuk101,tatumke01
MVP,1969,AL,tovarce01,9,336,0,AL,MIN,Cesar,Tovar,Cesar Leonardo,tovac101,tovarce01
MVP,1969,AL,unserde01,5,336,0,AL,WS2,Del,Unser,Delbert Bernard,unsed101,unserde01
MVP,1969,AL,whitero01,2,336,0,AL,NYA,Roy,White,Roy Hilton,whitr101,whitero01
MVP,1969,AL,yastrca01,8,336,0,AL,BOS,Carl,Yastrzemski,Carl Michael,yastc101,yastrca01
MVP,1969,NL,aaronha01,188,336,2,NL,ATL,Hank,Aaron,Henry Louis,aaroh101,aaronha01
MVP,1969,NL,ageeto01,89,336,0,NL,NYN,Tommie,Agee,Tommie Lee,ageet101,ageeto01
MVP,1969,NL,alouma01,6,336,0,NL,PIT,Matty,Alou,Mateo Rojas,aloum101,alouma01
MVP,1969,NL,bankser01,15,336,0,NL,CHN,Ernie,Banks,Ernest,banke101,bankser01
MVP,1969,NL,benchjo01,12,336,0,NL,CIN,Johnny,Bench,Johnny Lee,bencj101,benchjo01
MVP,1969,NL,bondsbo01,2,336,0,NL,SFN,Bobby,Bonds,Bobby Lee,bondb101,bondsbo01
MVP,1969,NL,cartyri01,12,336,0,NL,ATL,Rico,Carty,Ricardo Adolfo Jacobo,cartr101,cartyri01
MVP,1969,NL,cepedor01,1,336,0,NL,ATL,Orlando,Cepeda,Orlando Manuel,cepeo101,cepedor01
MVP,1969,NL,clemero01,51,336,0,NL,PIT,Roberto,Clemente,Roberto,clemr101,clemero01
MVP,1969,NL,daviswi02,7,336,0,NL,LAN,Willie,Davis,William Henry,daviw102,daviswi02
MVP,1969,NL,dierkla01,6,336,0,NL,HOU,Larry,Dierker,Lawrence Edward,dierl101,dierkla01
MVP,1969,NL,edwarjo01,1,336,0,NL,HOU,Johnny,Edwards,John Alban,edwaj101,edwarjo01
MVP,1969,NL,gibsobo01,2,336,0,NL,SLN,Bob,Gibson,Robert,gibsb101,gibsobo01
MVP,1969,NL,gonzato01,8,336,0,NL,---,Tony,Gonzalez,Andres Antonio,gonzt101,gonzato01
MVP,1969,NL,grangwa01,8,336,0,NL,CIN,Wayne,Granger,Wayne Allan,granw101,grangwa01
MVP,1969,NL,halleto01,3,336,0,NL,LAN,Tom,Haller,Thomas Frank,hallt102,halleto01
MVP,1969,NL,hundlra01,2,336,0,NL,CHN,Randy,Hundley,Cecil Randolph,hundr101,hundlra01
MVP,1969,NL,huntro01,8,336,0,NL,SFN,Ron,Hunt,Ronald Kenneth,huntr101,huntro01
MVP,1969,NL,jonescl01,82,336,0,NL,NYN,Cleon,Jones,Cleon Joseph,jonec102,jonescl01
MVP,1969,NL,kessido01,8,336,0,NL,CHN,Don,Kessinger,Donald Eulon,kessd101,kessido01
MVP,1969,NL,koosmje01,6,336,0,NL,NYN,Jerry,Koosman,Jerome Martin,koosj001,koosmje01
MVP,1969,NL,maricju01,6,336,0,NL,SFN,Juan,Marichal,Juan Antonio,marij101,maricju01
MVP,1969,NL,mayle01,2,336,0,NL,CIN,Lee,May,Lee Andrew,may-l101,mayle01
MVP,1969,NL,mccovwi01,265,336,11,NL,SFN,Willie,McCovey,Willie Lee,mccow101,mccovwi01
MVP,1969,NL,menkede01,8,336,0,NL,HOU,Denis,Menke,Denis John,menkd101,menkede01
MVP,1969,NL,niekrph01,47,336,0,NL,ATL,Phil,Niekro,Philip Henry,niekp001,niekrph01
MVP,1969,NL,parkewe01,2,336,0,NL,LAN,Wes,Parker,Maurice Wesley,parkw101,parkewe01
MVP,1969,NL,perezto01,28,336,0,NL,CIN,Tony,Perez,Atanasio,peret001,perezto01
MVP,1969,NL,rosepe01,127,336,0,NL,CIN,Pete,Rose,Peter Edward,rosep001,rosepe01
MVP,1969,NL,santoro01,124,336,0,NL,CHN,Ron,Santo,Ronald Edward,santr102,santoro01
MVP,1969,NL,seaveto01,243,336,11,NL,NYN,Tom,Seaver,George Thomas,seavt001,seaveto01
MVP,1969,NL,sizemte01,2,336,0,NL,LAN,Ted,Sizemore,Theodore Crawford,sizet101,sizemte01
MVP,1969,NL,stargwi01,7,336,0,NL,PIT,Willie,Stargell,Wilver Dornel,starw101,stargwi01
MVP,1969,NL,staubru01,1,336,0,NL,MON,Rusty,Staub,Daniel Joseph,staur001,staubru01
MVP,1969,NL,torrejo01,6,336,0,NL,SLN,Joe,Torre,Joseph Paul,torrj101,torrejo01
MVP,1969,NL,willibi01,6,336,0,NL,CHN,Billy,Williams,Billy Leo,willb104,willibi01
MVP,1969,NL,willsma01,17,336,0,NL,---,Maury,Wills,Maurice Morning,willm102,willsma01
MVP,1969,NL,wynnji01,8,336,0,NL,HOU,Jimmy,Wynn,James Sherman,wynnj101,wynnji01
MVP,1970,AL,aparilu01,35,336,0,AL,CHA,Luis,Aparicio,Luis Ernesto,aparl101,aparilu01
MVP,1970,AL,bandosa01,1,336,0,AL,OAK,Sal,Bando,Salvatore Leonard,bands101,bandosa01
MVP,1970,AL,bufordo01,12,336,0,AL,BAL,Don,Buford,Don Alvin,bufod101,bufordo01
MVP,1970,AL,campabe01,5,336,0,AL,OAK,Bert,Campaneris,Dagoberto,campb101,campabe01
MVP,1970,AL,cuellmi01,45,336,0,AL,BAL,Mike,Cuellar,Miguel Angel,cuelm101,cuellmi01
MVP,1970,AL,fossera01,7,336,0,AL,CLE,Ray,Fosse,Raymond Earl,fossr101,fossera01
MVP,1970,AL,fregoji01,35,336,0,AL,CAL,Jim,Fregosi,James Louis,fregj101,fregoji01
MVP,1970,AL,harpeto01,78,336,1,AL,ML4,Tommy,Harper,Tommy,harpt101,harpeto01
MVP,1970,AL,hortoto01,1,336,0,AL,CLE,Tony,Horton,Anthony Darrin,hortt101,hortoto01
MVP,1970,AL,howarfr01,91,336,1,AL,WS2,Frank,Howard,Frank Oliver,howaf102,howarfr01
MVP,1970,AL,johnsal01,70,336,0,AL,CAL,Alex,Johnson,Alexander,johna104,johnsal01
MVP,1970,AL,killeha01,152,336,1,AL,MIN,Harmon,Killebrew,Harmon Clayton,killh102,killeha01
MVP,1970,AL,mcdanli01,8,336,0,AL,NYA,Lindy,McDaniel,Lyndall Dale,mcdal101,mcdanli01
MVP,1970,AL,mcdowsa01,22,336,0,AL,CLE,Sam,McDowell,Samuel Edward,mcdos101,mcdowsa01
MVP,1970,AL,mcnalda01,22,336,0,AL,BAL,Dave,McNally,David Arthur,mcnad102,mcnalda01
MVP,1970,AL,munsoth01,15,336,0,AL,NYA,Thurman,Munson,Thurman Lee,munst101,munsoth01
MVP,1970,AL,olivato01,157,336,5,AL,MIN,Tony,Oliva,Tony Pedro,olivt102,olivato01
MVP,1970,AL,olivebo01,1,336,0,AL,KCA,Bob,Oliver,Robert Lee,olivb101,olivebo01
MVP,1970,AL,palmeji01,4,336,0,AL,BAL,Jim,Palmer,James Alvin,palmj001,palmeji01
MVP,1970,AL,perraro01,35,336,1,AL,MIN,Ron,Perranoski,Ronald Peter,perrr101,perraro01
MVP,1970,AL,perryji01,63,336,0,AL,MIN,Jim,Perry,James Evan,perrj102,perryji01
MVP,1970,AL,powelbo01,234,336,11,AL,BAL,Boog,Powell,John Wesley,poweb101,powelbo01
MVP,1970,AL,robinbr01,75,336,2,AL,BAL,Brooks,Robinson,Brooks Calbert,robib104,robinbr01
MVP,1970,AL,robinfr02,60,336,0,AL,BAL,Frank,Robinson,Frank,robif103,robinfr02
MVP,1970,AL,smithre06,3,336,0,AL,BOS,Reggie,Smith,Carl Reginald,smitr101,smithre06
MVP,1970,AL,tovarce01,16,336,0,AL,MIN,Cesar,Tovar,Cesar Leonardo,tovac101,tovarce01
MVP,1970,AL,whitero01,25,336,0,AL,NYA,Roy,White,Roy Hilton,whitr101,whitero01
MVP,1970,AL,wrighcl01,8,336,0,AL,CAL,Clyde,Wright,Clyde,wrigc102,wrighcl01
MVP,1970,AL,yastrca01,136,336,2,AL,BOS,Carl,Yastrzemski,Carl Michael,yastc101,yastrca01
MVP,1970,NL,aaronha01,16,336,0,NL,ATL,Hank,Aaron,Henry Louis,aaroh101,aaronha01
MVP,1970,NL,ageeto01,13,336,0,NL,NYN,Tommie,Agee,Tommie Lee,ageet101,ageeto01
MVP,1970,NL,benchjo01,326,336,22,NL,CIN,Johnny,Bench,Johnny Lee,bencj101,benchjo01
MVP,1970,NL,cartyri01,43,336,0,NL,ATL,Rico,Carty,Ricardo Adolfo Jacobo,cartr101,cartyri01
MVP,1970,NL,clemero01,33,336,0,NL,PIT,Roberto,Clemente,Roberto,clemr101,clemero01
MVP,1970,NL,clenddo01,26,336,0,NL,NYN,Donn,Clendenon,Donn Alvin,clend101,clenddo01
MVP,1970,NL,gastoci01,5,336,0,NL,SDN,Cito,Gaston,Clarence Edwin,gastc101,gastoci01
MVP,1970,NL,gibsobo01,110,336,0,NL,SLN,Bob,Gibson,Robert,gibsb101,gibsobo01
MVP,1970,NL,giustda01,72,336,0,NL,PIT,Dave,Giusti,David John,giusd101,giustda01
MVP,1970,NL,grangwa01,1,336,0,NL,CIN,Wayne,Granger,Wayne Allan,granw101,grangwa01
MVP,1970,NL,harrebu01,10,336,0,NL,NYN,Bud,Harrelson,Derrel McKinley,harrb101,harrebu01
MVP,1970,NL,hickmji02,52,336,0,NL,CHN,Jim,Hickman,James Lucius,hickj103,hickmji02
MVP,1970,NL,jenkife01,8,336,0,NL,CHN,Fergie,Jenkins,Ferguson Arthur,jenkf101,jenkife01
MVP,1970,NL,johnsde01,4,336,0,NL,PHI,Deron,Johnson,Deron Roger,johnd103,johnsde01
MVP,1970,NL,kessido01,6,336,0,NL,CHN,Don,Kessinger,Donald Eulon,kessd101,kessido01
MVP,1970,NL,mccovwi01,47,336,0,NL,SFN,Willie,McCovey,Willie Lee,mccow101,mccovwi01
MVP,1970,NL,merriji01,8,336,0,NL,CIN,Jim,Merritt,James Joseph,merrj102,merriji01
MVP,1970,NL,mortoca01,3,336,0,NL,MON,Carl,Morton,Carl Wendle,mortc102,mortoca01
MVP,1970,NL,parkewe01,91,336,0,NL,LAN,Wes,Parker,Maurice Wesley,parkw101,parkewe01
MVP,1970,NL,perezto01,149,336,0,NL,CIN,Tony,Perez,Atanasio,peret001,perezto01
MVP,1970,NL,perryga01,24,336,0,NL,SFN,Gaylord,Perry,Gaylord Jackson,perrg101,perryga01
MVP,1970,NL,roberbo01,3,336,0,NL,PIT,Bob,Robertson,Robert Eugene,robeb101,roberbo01
MVP,1970,NL,rosepe01,54,336,0,NL,CIN,Pete,Rose,Peter Edward,rosep001,rosepe01
MVP,1970,NL,sanguma01,36,336,0,NL,PIT,Manny,Sanguillen,Manuel de Jesus,sangm101,sanguma01
MVP,1970,NL,seaveto01,2,336,0,NL,NYN,Tom,Seaver,George Thomas,seavt001,seaveto01
MVP,1970,NL,stargwi01,20,336,0,NL,PIT,Willie,Stargell,Wilver Dornel,starw101,stargwi01
MVP,1970,NL,tolanbo01,17,336,0,NL,CIN,Bobby,Tolan,Robert,tolab101,tolanbo01
MVP,1970,NL,torrejo01,15,336,0,NL,SLN,Joe,Torre,Joseph Paul,torrj101,torrejo01
MVP,1970,NL,walkelu01,4,336,0,NL,PIT,Luke,Walker,James Luke,walkl101,walkelu01
MVP,1970,NL,willibi01,218,336,2,NL,CHN,Billy,Williams,Billy Leo,willb104,willibi01
MVP,1971,AL,bandosa01,182,336,4,AL,OAK,Sal,Bando,Salvatore Leonard,bands101,bandosa01
MVP,1971,AL,bluevi01,268,336,14,AL,OAK,Vida,Blue,Vida Rochelle,bluev001,bluevi01
MVP,1971,AL,bufordo01,2,336,0,AL,BAL,Don,Buford,Don Alvin,bufod101,bufordo01
MVP,1971,AL,cardele01,5,336,0,AL,MIN,Leo,Cardenas,Leonardo Lazaro,cardl101,cardele01
MVP,1971,AL,cashno01,21,336,0,AL,DET,Norm,Cash,Norman Dalton,cashn101,cashno01
MVP,1971,AL,cuellmi01,4,336,0,AL,BAL,Mike,Cuellar,Miguel Angel,cuelm101,cuellmi01
MVP,1971,AL,dobsopa01,9,336,0,AL,BAL,Pat,Dobson,Patrick Edward,dobsp101,dobsopa01
MVP,1971,AL,hunteca01,1,336,0,AL,OAK,Catfish,Hunter,James Augustus,huntj101,hunteca01
MVP,1971,AL,jacksre01,15,336,0,AL,OAK,Reggie,Jackson,Reginald Martinez,jackr001,jacksre01
MVP,1971,AL,johnsda02,8,336,0,AL,BAL,Davey,Johnson,David Allen,johnd105,johnsda02
MVP,1971,AL,killeha01,5,336,0,AL,MIN,Harmon,Killebrew,Harmon Clayton,killh102,killeha01
MVP,1971,AL,lolicmi01,155,336,1,AL,DET,Mickey,Lolich,Michael Stephen,lolim101,lolicmi01
MVP,1971,AL,mcnalda01,26,336,0,AL,BAL,Dave,McNally,David Arthur,mcnad102,mcnalda01
MVP,1971,AL,meltobi01,18,336,0,AL,CHA,Bill,Melton,William Edwin,meltb101,meltobi01
MVP,1971,AL,murcebo01,72,336,0,AL,NYA,Bobby,Murcer,Bobby Ray,murcb101,murcebo01
MVP,1971,AL,nettlgr01,1,336,0,AL,CLE,Graig,Nettles,Graig,nettg001,nettlgr01
MVP,1971,AL,olivato01,36,336,0,AL,MIN,Tony,Oliva,Tony Pedro,olivt102,olivato01
MVP,1971,AL,otisam01,67,336,0,AL,KCA,Amos,Otis,Amos Joseph,otisa001,otisam01
MVP,1971,AL,palmeji01,5,336,0,AL,BAL,Jim,Palmer,James Alvin,palmj001,palmeji01
MVP,1971,AL,patekfr01,77,336,0,AL,KCA,Freddie,Patek,Frederick Joseph,patef101,patekfr01
MVP,1971,AL,retteme01,8,336,0,AL,BAL,Merv,Rettenmund,Mervin Weldon,rettm101,retteme01
MVP,1971,AL,robinbr01,163,336,3,AL,BAL,Brooks,Robinson,Brooks Calbert,robib104,robinbr01
MVP,1971,AL,robinfr02,170,336,2,AL,BAL,Frank,Robinson,Frank,robif103,robinfr02
MVP,1971,AL,rojasco01,15,336,0,AL,KCA,Cookie,Rojas,Octavio Victor,rojac101,rojasco01
MVP,1971,AL,sandeke01,13,336,0,AL,ML4,Ken,Sanders,Kenneth George,sandk101,sandeke01
MVP,1971,AL,scottge02,3,336,0,AL,BOS,George,Scott,George Charles,scotg102,scottge02
MVP,1971,AL,smithre06,9,336,0,AL,BOS,Reggie,Smith,Carl Reginald,smitr101,smithre06
MVP,1971,AL,tovarce01,4,336,0,AL,MIN,Cesar,Tovar,Cesar Leonardo,tovac101,tovarce01
MVP,1971,AL,woodwi01,54,336,0,AL,CHA,Wilbur,Wood,Wilbur Forrester,woodw103,woodwi01
MVP,1971,NL,aaronha01,180,336,0,NL,ATL,Hank,Aaron,Henry Louis,aaroh101,aaronha01
MVP,1971,NL,beckegl01,35,336,0,NL,CHN,Glenn,Beckert,Glenn Alfred,beckg101,beckegl01
MVP,1971,NL,bondsbo01,139,336,0,NL,SFN,Bobby,Bonds,Bobby Lee,bondb101,bondsbo01
MVP,1971,NL,brocklo01,20,336,0,NL,SLN,Lou,Brock,Louis Clark,brocl102,brocklo01
MVP,1971,NL,clemero01,87,336,0,NL,PIT,Roberto,Clemente,Roberto,clemr101,clemero01
MVP,1971,NL,daviswi02,13,336,0,NL,LAN,Willie,Davis,William Henry,daviw102,daviswi02
MVP,1971,NL,downial01,36,336,0,NL,LAN,Al,Downing,Alphonso Erwin,downa101,downial01
MVP,1971,NL,garrra01,1,336,0,NL,ATL,Ralph,Garr,Ralph Allen,garrr101,garrra01
MVP,1971,NL,gibsobo01,3,336,0,NL,SLN,Bob,Gibson,Robert,gibsb101,gibsobo01
MVP,1971,NL,giustda01,16,336,0,NL,PIT,Dave,Giusti,David John,giusd101,giustda01
MVP,1971,NL,harrebu01,4,336,0,NL,NYN,Bud,Harrelson,Derrel McKinley,harrb101,harrebu01
MVP,1971,NL,jenkife01,71,336,0,NL,CHN,Fergie,Jenkins,Ferguson Arthur,jenkf101,jenkife01
MVP,1971,NL,johnsje01,12,336,0,NL,SFN,Jerry,Johnson,Jerry Michael,johnj104,johnsje01
MVP,1971,NL,mayle01,28,336,0,NL,CIN,Lee,May,Lee Andrew,may-l101,mayle01
MVP,1971,NL,mayswi01,11,336,0,NL,SFN,Willie,Mays,Willie Howard,maysw101,mayswi01
MVP,1971,NL,mccovwi01,15,336,0,NL,SFN,Willie,McCovey,Willie Lee,mccow101,mccovwi01
MVP,1971,NL,roberda05,1,336,0,NL,SDN,Dave,Roberts,David Arthur,robed101,roberda05
MVP,1971,NL,rosepe01,1,336,0,NL,CIN,Pete,Rose,Peter Edward,rosep001,rosepe01
MVP,1971,NL,sanguma01,49,336,0,NL,PIT,Manny,Sanguillen,Manuel de Jesus,sangm101,sanguma01
MVP,1971,NL,seaveto01,46,336,0,NL,NYN,Tom,Seaver,George Thomas,seavt001,seaveto01
MVP,1971,NL,simmote01,13,336,0,NL,SLN,Ted,Simmons,Ted Lyle,simmt001,simmote01
MVP,1971,NL,stargwi01,222,336,3,NL,PIT,Willie,Stargell,Wilver Dornel,starw101,stargwi01
